mes,anio_base,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados,viajes_tipo_mes,participacion_od_tipo_mes
3,2026,discapacitado,Discapacitado,Temuco,Pillanlelbun,18.0,1427.0,0.012613875262789068
3,2026,discapacitado,Discapacitado,Temuco,Pitrufquén,72.0,1427.0,0.050455501051156273
3,2026,discapacitado,Discapacitado,Temuco,Quepe,4.0,1427.0,0.002803083391730904
3,2026,discapacitado,Discapacitado,Temuco,Quillem,8.0,1427.0,0.005606166783461808
3,2026,discapacitado,Discapacitado,Temuco,Victoria,79.0,1427.0,0.05536089698668535
3,2026,discapacitado,Discapacitado,Victoria,Cajon,1.0,1427.0,0.000700770847932726
3,2026,discapacitado,Discapacitado,Victoria,L. Centro,19.0,1427.0,0.013314646110721794
3,2026,discapacitado,Discapacitado,Victoria,Lautaro,13.0,1427.0,0.009110021023125438
3,2026,discapacitado,Discapacitado,Victoria,PUA,15.0,1427.0,0.01051156271899089
3,2026,discapacitado,Discapacitado,Victoria,Perquenco,36.0,1427.0,0.025227750525578137
3,2026,discapacitado,Discapacitado,Victoria,Temuco,103.0,1427.0,0.07217939733707078
3,2026,estudiante,Estudiante,Cajon,L. Centro,64.0,15174.0,0.004217740872545143
